date,rider_type,rides,season,year,holiday,workingday,day_of_week,weather_type,temp,feels_like,humidity,wind_speed
2012-11-10,casual,2090,F,2012,N,weekend,6,1,10.290848999999998,9.999841999999997,0.645417,3.8756686
2012-11-10,registered,4446,F,2012,N,weekend,6,1,10.290848999999998,9.999841999999997,0.645417,3.8756686
2012-11-11,casual,2290,F,2012,N,weekend,0,1,11.779150999999999,11.833058000000001,0.659167,8.5425
2012-11-11,registered,4562,F,2012,N,weekend,0,1,11.779150999999999,11.833058000000001,0.659167,8.5425
2012-11-12,casual,1097,F,2012,Y,weekend,1,1,14.794999999999998,15.375278000000002,0.741667,11.625639
2012-11-12,registered,5172,F,2012,Y,weekend,1,1,14.794999999999998,15.375278000000002,0.741667,11.625639
2012-11-13,casual,327,F,2012,N,workday,2,2,8.136651,5.3328500000000005,0.662917,22.917082
2012-11-13,registered,3767,F,2012,N,workday,2,2,8.136651,5.3328500000000005,0.662917,22.917082
2012-11-14,casual,373,F,2012,N,workday,3,1,5.590849,2.583158000000001,0.552083,13.374875
2012-11-14,registered,5122,F,2012,N,workday,3,1,5.590849,2.583158000000001,0.552083,13.374875
2012-11-15,casual,320,F,2012,N,workday,4,2,7.1183489999999985,5.416471999999999,0.620417,10.250129000000001
2012-11-15,registered,5125,F,2012,N,workday,4,2,7.1183489999999985,5.416471999999999,0.620417,10.250129000000001
2012-11-16,casual,484,F,2012,N,workday,5,1,8.215,6.915464,0.524583,11.458675000000001
2012-11-16,registered,5214,F,2012,N,workday,5,1,8.215,6.915464,0.524583,11.458675000000001
2012-11-17,casual,1313,F,2012,N,weekend,6,1,7.275,5.541277999999998,0.545417,12.041843
2012-11-17,registered,4316,F,2012,N,weekend,6,1,7.275,5.541277999999998,0.545417,12.041843
2012-11-18,casual,922,F,2012,N,weekend,0,1,8.0975,6.291235999999998,0.692917,15.250004
2012-11-18,registered,3747,F,2012,N,weekend,0,1,8.0975,6.291235999999998,0.692917,15.250004
2012-11-19,casual,449,F,2012,N,workday,1,2,9.899151,8.790986,0.623333,15.749489
2012-11-19,registered,5050,F,2012,N,workday,1,2,9.899151,8.790986,0.623333,15.749489
2012-11-20,casual,534,F,2012,N,workday,2,2,9.585849,9.124022,0.685,5.542575
2012-11-20,registered,5100,F,2012,N,workday,2,2,9.585849,9.124022,0.685,5.542575
2012-11-21,casual,615,F,2012,N,workday,3,1,8.606651,8.082871999999998,0.61375,6.917482000000001
2012-11-21,registered,4531,F,2012,N,workday,3,1,8.606651,8.082871999999998,0.61375,6.917482000000001
2012-11-22,casual,955,F,2012,Y,weekend,4,1,7.98,7.124485999999997,0.580417,3.5423436
2012-11-22,registered,1470,F,2012,Y,weekend,4,1,7.98,7.124485999999997,0.580417,3.5423436
2012-11-23,casual,1603,F,2012,N,workday,5,1,9.311651000000001,8.999413999999998,0.56875,9.917407
2012-11-23,registered,2307,F,2012,N,workday,5,1,9.311651000000001,8.999413999999998,0.56875,9.917407
2012-11-24,casual,532,F,2012,N,weekend,6,1,5.081650999999999,0.4169719999999977,0.404583,25.250357
2012-11-24,registered,1745,F,2012,N,weekend,6,1,5.081650999999999,0.4169719999999977,0.404583,25.250357
2012-11-25,casual,309,F,2012,N,weekend,0,1,3.554150999999999,1.000478000000001,0.468333,10.083499999999999
2012-11-25,registered,2115,F,2012,N,weekend,0,1,3.554150999999999,1.000478000000001,0.468333,10.083499999999999
2012-11-26,casual,337,F,2012,N,workday,1,1,6.726650999999999,6.374264,0.535417,3.1255499999999996
2012-11-26,registered,4750,F,2012,N,workday,1,1,6.726650999999999,6.374264,0.535417,3.1255499999999996
2012-11-27,casual,123,F,2012,N,workday,2,2,5.708349,2.5828279999999992,0.786667,15.916654
2012-11-27,registered,3836,F,2012,N,workday,2,2,5.708349,2.5828279999999992,0.786667,15.916654
2012-11-28,casual,198,F,2012,N,workday,3,1,5.943349000000001,3.1242920000000005,0.50625,14.125007
2012-11-28,registered,5062,F,2012,N,workday,3,1,5.943349000000001,3.1242920000000005,0.50625,14.125007
2012-11-29,casual,243,F,2012,N,workday,4,1,5.200890000000001,3.695852000000002,0.555652,7.739974
2012-11-29,registered,5080,F,2012,N,workday,4,1,5.200890000000001,3.695852000000002,0.555652,7.739974
2012-11-30,casual,362,F,2012,N,workday,5,1,6.021651,5.375222000000001,0.649583,3.9175436
2012-11-30,registered,5306,F,2012,N,workday,5,1,6.021651,5.375222000000001,0.649583,3.9175436
2012-12-01,casual,951,F,2012,N,weekend,6,2,6.021651,4.915664,0.806667,4.0001814
2012-12-01,registered,4240,F,2012,N,weekend,6,2,6.021651,4.915664,0.806667,4.0001814
2012-12-02,casual,892,F,2012,N,weekend,0,2,8.3325,7.707728000000003,0.823333,8.333393000000001
2012-12-02,registered,3757,F,2012,N,weekend,0,2,8.3325,7.707728000000003,0.823333,8.333393000000001
2012-12-03,casual,555,F,2012,N,workday,1,1,13.267500000000002,14.082535999999998,0.7675,5.5422936
2012-12-03,registered,5679,F,2012,N,workday,1,1,13.267500000000002,14.082535999999998,0.7675,5.5422936
2012-12-04,casual,551,F,2012,N,workday,2,1,14.364151,14.957564000000001,0.73375,11.666643
2012-12-04,registered,6055,F,2012,N,workday,2,1,14.364151,14.957564000000001,0.73375,11.666643
2012-12-05,casual,331,F,2012,N,workday,3,1,12.601651,12.248792000000002,0.485,21.709407
2012-12-05,registered,5398,F,2012,N,workday,3,1,12.601651,12.248792000000002,0.485,21.709407
2012-12-06,casual,340,F,2012,N,workday,4,1,4.024151,1.0414639999999977,0.50875,11.708518
2012-12-06,registered,5035,F,2012,N,workday,4,1,4.024151,1.0414639999999977,0.50875,11.708518
2012-12-07,casual,349,F,2012,N,workday,5,2,7.0791509999999995,5.249228000000002,0.764167,8.7502
2012-12-07,registered,4659,F,2012,N,workday,5,2,7.0791509999999995,5.249228000000002,0.764167,8.7502
2012-12-08,casual,1153,F,2012,N,weekend,6,2,9.938348999999999,9.707528,0.91125,6.792393
2012-12-08,registered,4429,F,2012,N,weekend,6,2,9.938348999999999,9.707528,0.91125,6.792393
2012-12-09,casual,441,F,2012,N,weekend,0,2,10.055848999999998,9.749635999999999,0.905417,10.584325
2012-12-09,registered,2787,F,2012,N,weekend,0,2,10.055848999999998,9.749635999999999,0.905417,10.584325
2012-12-10,casual,329,F,2012,N,workday,1,2,12.484151,12.74795,0.925,12.750636
2012-12-10,registered,4841,F,2012,N,workday,1,2,12.484151,12.74795,0.925,12.750636
2012-12-11,casual,282,F,2012,N,workday,2,2,8.606651,6.331958,0.596667,19.834478999999998
2012-12-11,registered,5219,F,2012,N,workday,2,2,8.606651,6.331958,0.596667,19.834478999999998
2012-12-12,casual,310,F,2012,N,workday,3,2,5.9825,3.624307999999999,0.538333,10.916779
2012-12-12,registered,5009,F,2012,N,workday,3,2,5.9825,3.624307999999999,0.538333,10.916779
2012-12-13,casual,425,F,2012,N,workday,4,1,5.904151000000001,3.4164080000000006,0.485833,11.666643
2012-12-13,registered,5107,F,2012,N,workday,4,1,5.904151000000001,3.4164080000000006,0.485833,11.666643
2012-12-14,casual,429,F,2012,N,workday,5,1,5.2383489999999995,3.416672000000002,0.642917,8.792343
2012-12-14,registered,5182,F,2012,N,workday,5,1,5.2383489999999995,3.416672000000002,0.642917,8.792343
2012-12-15,casual,767,F,2012,N,weekend,6,1,7.235849,6.333278,0.650417,7.12545
2012-12-15,registered,4280,F,2012,N,weekend,6,1,7.235849,6.333278,0.650417,7.12545
2012-12-16,casual,538,F,2012,N,weekend,0,2,9.037499999999998,8.415907999999998,0.83875,6.749714
2012-12-16,registered,3248,F,2012,N,weekend,0,2,9.037499999999998,8.415907999999998,0.83875,6.749714
2012-12-17,casual,212,F,2012,N,workday,1,2,10.486650999999998,10.499000000000002,0.907083,6.583306100000001
2012-12-17,registered,4373,F,2012,N,workday,1,2,10.486650999999998,10.499000000000002,0.907083,6.583306100000001
2012-12-18,casual,433,F,2012,N,workday,2,1,11.309151,11.040728000000001,0.66625,14.834067999999998
2012-12-18,registered,5124,F,2012,N,workday,2,1,11.309151,11.040728000000001,0.66625,14.834067999999998
2012-12-19,casual,333,F,2012,N,workday,3,1,7.627500000000001,6.5826920000000015,0.625417,12.334164000000001
2012-12-19,registered,4934,F,2012,N,workday,3,1,7.627500000000001,6.5826920000000015,0.625417,12.334164000000001
2012-12-20,casual,314,F,2012,N,workday,4,2,7.510000000000002,6.124321999999999,0.667917,8.875021
2012-12-20,registered,3814,F,2012,N,workday,4,2,7.510000000000002,6.124321999999999,0.667917,8.875021
2012-12-21,casual,221,W,2012,N,workday,5,2,7.353349,3.9166220000000003,0.556667,25.083661000000003
2012-12-21,registered,3402,W,2012,N,workday,5,2,7.353349,3.9166220000000003,0.556667,25.083661000000003
2012-12-22,casual,205,W,2012,N,weekend,6,1,4.494150999999999,-0.4165420000000015,0.44125,27.292182
2012-12-22,registered,1544,W,2012,N,weekend,6,1,4.494150999999999,-0.4165420000000015,0.44125,27.292182
2012-12-23,casual,408,W,2012,N,weekend,0,1,3.554150999999999,1.1250859999999996,0.515417,8.916561
2012-12-23,registered,1379,W,2012,N,weekend,0,1,3.554150999999999,1.1250859999999996,0.515417,8.916561
2012-12-24,casual,174,W,2012,N,workday,1,2,2.871288,1.0874000000000024,0.791304,5.1744368000000005
2012-12-24,registered,746,W,2012,N,workday,1,2,2.871288,1.0874000000000024,0.791304,5.1744368000000005
2012-12-25,casual,440,W,2012,Y,weekend,2,2,5.691288,3.43469,0.734783,11.304642
2012-12-25,registered,573,W,2012,Y,weekend,2,2,5.691288,3.43469,0.734783,11.304642
2012-12-26,casual,9,W,2012,N,workday,3,3,3.4366509999999995,-1.4580219999999997,0.823333,21.208582
2012-12-26,registered,432,W,2012,N,workday,3,3,3.4366509999999995,-1.4580219999999997,0.823333,21.208582
2012-12-27,casual,247,W,2012,N,workday,4,2,3.945848999999999,-1.0416279999999993,0.652917,23.458911
2012-12-27,registered,1867,W,2012,N,workday,4,2,3.945848999999999,-1.0416279999999993,0.652917,23.458911
2012-12-28,casual,644,W,2012,N,workday,5,2,3.9066509999999983,0.8330359999999999,0.59,10.416557
2012-12-28,registered,2451,W,2012,N,workday,5,2,3.9066509999999983,0.8330359999999999,0.59,10.416557
2012-12-29,casual,159,W,2012,N,weekend,6,2,3.9066509999999983,-0.0015999999999998238,0.752917,8.333661
2012-12-29,registered,1182,W,2012,N,weekend,6,2,3.9066509999999983,-0.0015999999999998238,0.752917,8.333661
2012-12-30,casual,364,W,2012,N,weekend,0,1,4.024151,-0.7078000000000007,0.483333,23.500518
2012-12-30,registered,1432,W,2012,N,weekend,0,1,4.024151,-0.7078000000000007,0.483333,23.500518
2012-12-31,casual,439,W,2012,N,workday,1,2,2.144150999999999,-1.2498579999999997,0.5775,10.374682
2012-12-31,registered,2290,W,2012,N,workday,1,2,2.144150999999999,-1.2498579999999997,0.5775,10.374682
